trace,method,beat,budget_ms,solve_ms,timeout,iter,gear,err
traceB,fixed20,585,91.3,174.0,1,6,,0.7378
traceB,fixed20,586,72.3,175.8,1,6,,0.7201
traceB,fixed20,587,86.5,178.1,1,6,,0.7042
traceB,fixed20,588,89.7,175.3,1,6,,0.6902
traceB,fixed20,589,68.7,175.5,1,6,,0.6783
traceB,fixed20,590,70.6,176.1,1,6,,0.6688
traceB,fixed20,591,77.2,176.3,1,6,,0.6616
traceB,fixed20,592,81.1,175.4,1,6,,0.6568
traceB,fixed20,593,86.4,174.9,1,6,,0.6546
traceB,fixed20,594,78.0,174.7,1,6,,0.6551
traceB,fixed20,595,90.1,174.2,1,6,,0.6581
traceB,fixed20,596,71.0,176.0,1,6,,0.6637
traceB,fixed20,597,92.7,180.7,1,6,,0.6718
traceB,fixed20,598,69.6,175.6,1,6,,0.6823
traceB,fixed20,599,88.0,175.0,1,6,,0.6952
traceB,fixed20,600,89.3,175.5,1,6,,0.7103
traceB,fixed20,601,83.3,175.6,1,6,,0.7274
traceB,fixed20,602,76.7,175.0,1,6,,0.7465
traceB,fixed20,603,68.9,174.8,1,6,,0.7673
traceB,fixed20,604,71.2,177.9,1,6,,0.7897
traceB,fixed20,605,89.5,174.6,1,6,,0.8136
traceB,fixed20,606,70.5,175.8,1,6,,0.8389
traceB,fixed20,607,75.4,175.3,1,6,,0.8654
traceB,fixed20,608,83.3,175.8,1,6,,0.8929
traceB,fixed20,609,88.0,177.9,1,6,,0.9214
traceB,fixed20,610,90.6,176.2,1,6,,0.9508
traceB,fixed20,611,92.0,176.6,1,6,,0.9810
traceB,fixed20,612,79.1,174.4,1,6,,1.0118
traceB,fixed20,613,80.5,175.1,1,6,,1.0432
traceB,fixed20,614,87.1,175.1,1,6,,1.0752
traceB,fixed20,615,74.9,175.3,1,6,,1.1076
traceB,fixed20,616,89.4,175.0,1,6,,1.1404
traceB,fixed20,617,70.3,175.2,1,6,,1.1735
traceB,fixed20,618,74.0,174.4,1,6,,1.2070
traceB,fixed20,619,89.2,174.1,1,6,,1.2406
traceB,fixed20,620,86.1,174.2,1,6,,1.2745
traceB,fixed20,621,67.8,176.6,1,6,,1.3085
traceB,fixed20,622,86.0,174.8,1,6,,1.3426
traceB,fixed20,623,80.4,175.0,1,6,,1.3768
traceB,fixed20,624,82.3,175.5,1,6,,1.4110
traceB,fixed20,625,87.9,176.3,1,6,,1.4453
traceB,fixed20,626,87.6,175.4,1,6,,1.4795
traceB,fixed20,627,89.4,175.1,1,6,,1.5137
traceB,fixed20,628,82.2,174.7,1,6,,1.5478
traceB,fixed20,629,84.0,174.9,1,6,,1.5818
traceB,fixed20,630,83.8,176.9,1,6,,1.6157
traceB,fixed20,631,86.6,175.8,1,6,,1.6495
traceB,fixed20,632,91.6,175.3,1,6,,1.6831
traceB,fixed20,633,86.9,174.7,1,6,,1.7165
traceB,fixed20,634,80.9,175.5,1,6,,1.7498
traceB,fixed20,635,82.7,175.4,1,6,,1.7828
traceB,fixed20,636,89.3,175.0,1,6,,1.8156
traceB,fixed20,637,70.8,175.6,1,6,,1.8481
traceB,fixed20,638,72.2,175.3,1,6,,1.8804
traceB,fixed20,639,89.4,175.7,1,6,,1.9124
traceB,fixed20,640,70.4,174.5,1,6,,1.9441
traceB,fixed20,641,88.3,175.3,1,6,,1.9755
traceB,fixed20,642,90.8,174.4,1,6,,2.0065
traceB,fixed20,643,90.9,175.0,1,6,,2.0373
traceB,fixed20,644,68.6,175.4,1,6,,2.0677
traceB,fixed20,645,93.5,174.6,1,6,,2.0977
traceB,fixed20,646,68.1,175.4,1,6,,2.1274
traceB,fixed20,647,86.0,174.3,1,6,,2.1566
traceB,fixed20,648,82.4,174.6,1,6,,2.1855
traceB,fixed20,649,86.7,174.8,1,6,,2.2140
traceB,fixed20,650,69.7,177.0,1,6,,2.2420
traceB,fixed20,651,94.4,175.7,1,6,,2.2696
traceB,fixed20,652,71.6,176.0,1,6,,2.2968
traceB,fixed20,653,87.9,176.4,1,6,,2.3236
traceB,fixed20,654,72.1,176.0,1,6,,2.3498
traceB,fixed20,655,88.3,177.2,1,6,,2.3756
traceB,fixed20,656,94.1,177.2,1,6,,2.4010
traceB,fixed20,657,90.2,176.2,1,6,,2.4258
traceB,fixed20,658,81.1,178.1,1,6,,2.4502
traceB,fixed20,659,85.8,175.1,1,6,,2.4740
traceB,fixed20,660,92.3,175.6,1,6,,2.4973
traceB,fixed20,661,91.3,175.7,1,6,,2.5201
traceB,fixed20,662,87.3,175.8,1,6,,2.5424
traceB,fixed20,663,85.3,175.7,1,6,,2.5642
traceB,fixed20,664,94.8,175.7,1,6,,2.5854
traceB,fixed20,665,73.4,176.3,1,6,,2.6060
traceB,fixed20,666,80.8,175.3,1,6,,2.6261
traceB,fixed20,667,89.6,175.5,1,6,,2.6457
traceB,fixed20,668,86.5,174.8,1,6,,2.6646
traceB,fixed20,669,95.7,175.9,1,6,,2.6830
traceB,fixed20,670,71.0,177.4,1,6,,2.7008
traceB,fixed20,671,91.3,175.1,1,6,,2.7180
traceB,fixed20,672,75.4,175.8,1,6,,2.7346
traceB,fixed20,673,86.6,175.9,1,6,,2.7506
traceB,fixed20,674,90.2,175.0,1,6,,2.7660
traceB,fixed20,675,86.6,174.9,1,6,,2.7808
traceB,fixed20,676,83.8,175.5,1,6,,2.7949
traceB,fixed20,677,76.6,175.4,1,6,,2.8085
traceB,fixed20,678,89.8,175.0,1,6,,2.8214
traceB,fixed20,679,88.5,177.0,1,6,,2.8337
traceB,fixed20,680,82.9,175.1,1,6,,2.8453
traceB,fixed20,681,88.5,175.7,1,6,,2.8563
traceB,fixed20,682,75.9,176.4,1,6,,2.8667
traceB,fixed20,683,83.5,175.8,1,6,,2.8764
traceB,fixed20,684,73.7,175.1,1,6,,2.8854
traceB,fixed20,685,84.6,175.6,1,6,,2.8938
traceB,fixed20,686,90.3,175.8,1,6,,2.9016
traceB,fixed20,687,80.8,175.1,1,6,,2.9086
traceB,fixed20,688,80.2,175.8,1,6,,2.9151
traceB,fixed20,689,89.2,175.0,1,6,,2.9208
traceB,fixed20,690,89.7,174.6,1,6,,2.9259
traceB,fixed20,691,88.4,175.7,1,6,,2.9303
traceB,fixed20,692,85.9,176.3,1,6,,2.9340
traceB,fixed20,693,79.4,175.9,1,6,,2.9370
traceB,fixed20,694,83.0,175.1,1,6,,2.9394
traceB,fixed20,695,89.8,176.4,1,6,,2.9411
traceB,fixed20,696,87.6,175.7,1,6,,2.9421
traceB,fixed20,697,89.3,174.4,1,6,,2.9425
traceB,fixed20,698,74.0,175.7,1,6,,2.9421
traceB,fixed20,699,89.8,176.9,1,6,,2.9411
traceB,fixed20,700,89.1,176.8,1,6,,2.9394
traceB,fixed20,701,83.2,176.4,1,6,,2.9370
traceB,fixed20,702,85.8,175.3,1,6,,2.9339
traceB,fixed20,703,91.9,177.4,1,6,,2.9301
traceB,fixed20,704,94.1,178.0,1,6,,2.9257
traceB,fixed20,705,93.1,176.6,1,6,,2.9205
traceB,fixed20,706,69.4,175.5,1,6,,2.9147
traceB,fixed20,707,70.2,176.8,1,6,,2.9082
traceB,fixed20,708,92.5,177.1,1,6,,2.9011
traceB,fixed20,709,80.8,178.0,1,6,,2.8932
traceB,fixed20,710,85.2,178.0,1,6,,2.8847
traceB,fixed20,711,91.0,175.4,1,6,,2.8755
traceB,fixed20,712,93.7,178.3,1,6,,2.8656
traceB,fixed20,713,71.3,175.7,1,6,,2.8551
traceB,fixed20,714,87.1,175.3,1,6,,2.8439
traceB,fixed20,715,75.9,175.1,1,6,,2.8320
traceB,fixed20,716,88.6,176.6,1,6,,2.8195
traceB,fixed20,717,76.5,176.1,1,6,,2.8063
traceB,fixed20,718,83.9,175.8,1,6,,2.7925
traceB,fixed20,719,91.2,175.2,1,6,,2.7780
traceB,fixed20,720,70.5,175.7,1,6,,2.7629
traceB,fixed20,721,87.0,175.3,1,6,,2.7471
traceB,fixed20,722,81.8,177.2,1,6,,2.7308
traceB,fixed20,723,83.1,176.5,1,6,,2.7137
traceB,fixed20,724,75.8,177.6,1,6,,2.6961
traceB,fixed20,725,70.5,175.4,1,6,,2.6778
traceB,fixed20,726,88.1,176.6,1,6,,2.6589
traceB,fixed20,727,92.5,176.4,1,6,,2.6394
traceB,fixed20,728,85.0,176.2,1,6,,2.6193
traceB,fixed20,729,79.4,175.6,1,6,,2.5986
traceB,fixed20,730,84.0,176.4,1,6,,2.5773
traceB,fixed20,731,83.9,176.0,1,6,,2.5555
traceB,fixed20,732,88.6,175.8,1,6,,2.5330
traceB,fixed20,733,84.4,175.4,1,6,,2.5100
traceB,fixed20,734,77.1,175.4,1,6,,2.4865
traceB,fixed20,735,85.0,176.1,1,6,,2.4624
traceB,fixed20,736,87.9,176.8,1,6,,2.4377
traceB,fixed20,737,67.7,175.9,1,6,,2.4125
traceB,fixed20,738,90.5,175.5,1,6,,2.3868
traceB,fixed20,739,84.3,176.3,1,6,,2.3606
traceB,fixed20,740,73.3,176.1,1,6,,2.3339
traceB,fixed20,741,90.8,175.8,1,6,,2.3067
traceB,fixed20,742,84.1,176.2,1,6,,2.2790
traceB,fixed20,743,77.8,175.0,1,6,,2.2509
traceB,fixed20,744,89.1,175.3,1,6,,2.2223
traceB,fixed20,745,73.3,176.0,1,6,,2.1932
traceB,fixed20,746,70.1,175.2,1,6,,2.1637
traceB,fixed20,747,83.8,175.5,1,6,,2.1339
traceB,fixed20,748,82.6,175.5,1,6,,2.1036
traceB,fixed20,749,83.3,174.7,1,6,,2.0729
traceB,fixed20,750,95.5,176.5,1,6,,2.0419
traceB,fixed20,751,94.3,175.3,1,6,,2.0105
traceB,fixed20,752,76.8,174.8,1,6,,1.9787
traceB,fixed20,753,91.3,175.7,1,6,,1.9467
traceB,fixed20,754,82.4,175.4,1,6,,1.9144
traceB,fixed20,755,68.8,176.0,1,6,,1.8818
traceB,fixed20,756,78.7,175.6,1,6,,1.8489
traceB,fixed20,757,83.6,174.7,1,6,,1.8158
traceB,fixed20,758,93.8,174.7,1,6,,1.7825
traceB,fixed20,759,94.4,175.2,1,6,,1.7491
traceB,fixed20,760,83.6,174.7,1,6,,1.7155
traceB,fixed20,761,83.0,174.8,1,6,,1.6817
traceB,fixed20,762,85.7,173.4,1,6,,1.6479
traceB,fixed20,763,94.5,174.8,1,6,,1.6140
traceB,fixed20,764,90.2,175.2,1,6,,1.5801
traceB,fixed20,765,68.8,176.9,1,6,,1.5462
traceB,fixed20,766,89.0,173.9,1,6,,1.5124
traceB,fixed20,767,95.2,174.3,1,6,,1.4787
traceB,fixed20,768,93.7,174.6,1,6,,1.4451
traceB,fixed20,769,68.9,174.2,1,6,,1.4118
traceB,fixed20,770,96.6,174.7,1,6,,1.3787
traceB,fixed20,771,91.7,174.7,1,6,,1.3459
traceB,fixed20,772,71.9,174.5,1,6,,1.3134
traceB,fixed20,773,74.3,174.6,1,6,,1.2815
traceB,fixed20,774,86.0,174.8,1,6,,1.2500
traceB,fixed20,775,94.0,173.9,1,6,,1.2192
traceB,fixed20,776,98.8,175.2,1,6,,1.1891
traceB,fixed20,777,76.6,174.5,1,6,,1.1597
traceB,fixed20,778,91.5,175.1,1,6,,1.1312
traceB,fixed20,779,96.2,174.1,1,6,,1.1037
traceB,fixed20,780,103.1,174.9,1,6,,1.0774
traceB,fixed20,781,78.2,175.0,1,6,,1.0522
traceB,fixed20,782,81.3,174.5,1,6,,1.0284
traceB,fixed20,783,86.2,174.7,1,6,,1.0060
traceB,fixed20,784,87.8,174.2,1,6,,0.9853
traceB,fixed20,785,75.2,174.4,1,6,,0.9663
traceB,fixed20,786,91.8,175.1,1,6,,0.9492
traceB,fixed20,787,91.6,173.8,1,6,,0.9341
traceB,fixed20,788,69.8,176.5,1,6,,0.9212
traceB,fixed20,789,86.8,174.4,1,6,,0.9105
traceB,fixed20,790,83.4,173.7,1,6,,0.9021
traceB,fixed20,791,88.8,173.0,1,6,,0.8962
traceB,fixed20,792,79.6,172.7,1,6,,0.8928
traceB,fixed20,793,80.6,173.2,1,6,,0.8920
traceB,fixed20,794,86.6,176.4,1,6,,0.8937
traceB,fixed20,795,77.5,174.1,1,6,,0.8980
traceB,fixed20,796,89.4,174.3,1,6,,0.9048
traceB,fixed20,797,95.2,173.9,1,6,,0.9141
traceB,fixed20,798,90.1,174.1,1,6,,0.9258
traceB,fixed20,799,87.1,173.9,1,6,,0.9399
traceB,fixed20,800,87.7,174.2,1,6,,0.9561
traceB,fixed20,801,84.9,174.3,1,6,,0.9745
traceB,fixed20,802,93.5,173.2,1,6,,0.9948
traceB,fixed20,803,71.0,174.1,1,6,,1.0170
traceB,fixed20,804,91.5,173.4,1,6,,1.0409
traceB,fixed20,805,68.8,172.8,1,6,,1.0664
traceB,fixed20,806,94.2,173.1,1,6,,1.0934
traceB,fixed20,807,79.8,172.4,1,6,,1.1217
traceB,fixed20,808,79.7,174.0,1,6,,1.1513
traceB,fixed20,809,82.6,173.7,1,6,,1.1819
traceB,fixed20,810,83.9,173.0,1,6,,1.2136
traceB,fixed20,811,81.2,173.9,1,6,,1.2461
traceB,fixed20,812,69.3,172.7,1,6,,1.2795
traceB,fixed20,813,70.7,173.1,1,6,,1.3136
traceB,fixed20,814,70.1,175.7,1,6,,1.3484
traceB,fixed20,815,86.4,176.5,1,6,,1.3838
traceB,fixed20,816,88.4,174.1,1,6,,1.4196
traceB,fixed20,817,86.1,173.8,1,6,,1.4559
traceB,fixed20,818,89.6,174.2,1,6,,1.4926
traceB,fixed20,819,71.2,174.6,1,6,,1.5296
traceB,fixed20,820,92.0,173.7,1,6,,1.5668
traceB,fixed20,821,89.1,177.2,1,6,,1.6043
traceB,fixed20,822,83.8,174.9,1,6,,1.6420
traceB,fixed20,823,87.1,177.0,1,6,,1.6798
traceB,fixed20,824,94.1,175.2,1,6,,1.7177
traceB,fixed20,825,91.3,175.5,1,6,,1.7556
traceB,fixed20,826,85.5,176.0,1,6,,1.7936
traceB,fixed20,827,77.6,174.4,1,6,,1.8315
traceB,fixed20,828,72.0,175.3,1,6,,1.8695
traceB,fixed20,829,95.5,175.1,1,6,,1.9073
traceB,fixed20,830,92.4,174.9,1,6,,1.9450
traceB,fixed20,831,68.4,174.4,1,6,,1.9827
traceB,fixed20,832,85.3,176.2,1,6,,2.0201
traceB,fixed20,833,78.1,174.4,1,6,,2.0574
traceB,fixed20,834,85.9,175.2,1,6,,2.0945
traceB,fixed20,835,93.3,175.3,1,6,,2.1313
traceB,fixed20,836,72.9,175.5,1,6,,2.1679
traceB,fixed20,837,84.4,175.8,1,6,,2.2043
traceB,fixed20,838,88.8,175.4,1,6,,2.2404
traceB,fixed20,839,88.9,178.4,1,6,,2.2761
traceB,fixed20,840,82.1,177.0,1,6,,2.3116
traceB,fixed20,841,93.2,176.0,1,6,,2.3467
traceB,fixed20,842,73.8,176.0,1,6,,2.3814
traceB,fixed20,843,70.6,175.7,1,6,,2.4158
traceB,fixed20,844,82.7,177.1,1,6,,2.4498
traceB,fixed20,845,73.5,177.1,1,6,,2.4834
traceB,fixed20,846,68.5,177.6,1,6,,2.5166
traceB,fixed20,847,81.0,177.8,1,6,,2.5494
traceB,fixed20,848,71.9,178.0,1,6,,2.5817
traceB,fixed20,849,82.9,177.4,1,6,,2.6135
traceB,fixed20,850,77.5,176.1,1,6,,2.6449
traceB,fixed20,851,79.2,176.4,1,6,,2.6758
traceB,fixed20,852,81.5,177.8,1,6,,2.7062
traceB,fixed20,853,86.1,175.1,1,6,,2.7362
traceB,fixed20,854,86.1,176.2,1,6,,2.7655
traceB,fixed20,855,79.3,175.4,1,6,,2.7944
traceB,fixed20,856,79.1,175.3,1,6,,2.8227
traceB,fixed20,857,92.4,176.0,1,6,,2.8505
traceB,fixed20,858,76.0,175.9,1,6,,2.8777
traceB,fixed20,859,85.4,176.8,1,6,,2.9044
traceB,fixed20,860,71.2,176.7,1,6,,2.9304
traceB,fixed20,861,74.8,176.0,1,6,,2.9559
traceB,fixed20,862,83.2,176.1,1,6,,2.9808
traceB,fixed20,863,85.6,175.9,1,6,,3.0051
traceB,fixed20,864,88.1,175.8,1,6,,3.0287
traceB,fixed20,865,86.9,176.5,1,6,,3.0518
traceB,fixed20,866,73.9,176.4,1,6,,3.0742
traceB,fixed20,867,91.5,175.8,1,6,,3.0959
traceB,fixed20,868,71.3,176.1,1,6,,3.1171
traceB,fixed20,869,88.1,176.7,1,6,,3.1375
traceB,fixed20,870,86.4,176.0,1,6,,3.1573
traceB,fixed20,871,80.6,175.5,1,6,,3.1765
traceB,fixed20,872,77.9,176.9,1,6,,3.1950
traceB,fixed20,873,85.3,175.8,1,6,,3.2127
traceB,fixed20,874,86.2,176.1,1,6,,3.2298
traceB,fixed20,875,88.6,176.3,1,6,,3.2463
traceB,fixed20,876,69.2,176.6,1,6,,3.2620
traceB,fixed20,877,74.4,176.1,1,6,,3.2770
traceB,fixed20,878,81.9,176.1,1,6,,3.2913
traceB,fixed20,879,87.0,176.5,1,6,,3.3049
traceB,fixed20,880,80.7,175.4,1,6,,3.3177
traceB,fixed20,881,89.2,177.0,1,6,,3.3299
traceB,fixed20,882,92.1,175.2,1,6,,3.3413
traceB,fixed20,883,96.2,176.1,1,6,,3.3520
traceB,fixed20,884,86.3,175.0,1,6,,3.3620
traceB,fixed20,885,87.2,175.7,1,6,,3.3712
traceB,fixed20,886,89.4,174.7,1,6,,3.3797
traceB,fixed20,887,89.5,176.4,1,6,,3.3874
traceB,fixed20,888,94.2,176.1,1,6,,3.3944
traceB,fixed20,889,71.9,175.2,1,6,,3.4007
traceB,fixed20,890,87.8,176.1,1,6,,3.4062
traceB,fixed20,891,67.2,176.1,1,6,,3.4109
traceB,fixed20,892,72.4,175.3,1,6,,3.4149
traceB,fixed20,893,91.4,175.9,1,6,,3.4181
traceB,fixed20,894,97.3,175.6,1,6,,3.4206
traceB,fixed20,895,88.9,175.6,1,6,,3.4223
traceB,fixed20,896,88.2,177.1,1,6,,3.4233
traceB,fixed20,897,82.8,176.7,1,6,,3.4235
traceB,fixed20,898,69.4,176.0,1,6,,3.4230
traceB,fixed20,899,95.2,175.9,1,6,,3.4216
traceB,fixed20,900,93.2,179.2,1,6,,3.4196
traceB,fixed20,901,87.8,177.7,1,6,,3.4167
traceB,fixed20,902,81.0,175.3,1,6,,3.4131
traceB,fixed20,903,83.4,176.0,1,6,,3.4088
traceB,fixed20,904,70.5,176.6,1,6,,3.4037
traceB,fixed20,905,68.6,176.8,1,6,,3.3978
traceB,fixed20,906,86.8,175.3,1,6,,3.3912
traceB,fixed20,907,85.7,175.0,1,6,,3.3839
traceB,fixed20,908,91.4,175.6,1,6,,3.3758
traceB,fixed20,909,75.4,178.2,1,6,,3.3669
traceB,fixed20,910,69.8,176.3,1,6,,3.3573
traceB,fixed20,911,97.8,175.2,1,6,,3.3470
traceB,fixed20,912,98.9,175.7,1,6,,3.3359
traceB,fixed20,913,86.5,176.4,1,6,,3.3241
traceB,fixed20,914,78.6,175.9,1,6,,3.3116
traceB,fixed20,915,87.8,175.2,1,6,,3.2983
traceB,fixed20,916,81.8,175.7,1,6,,3.2843
traceB,fixed20,917,76.3,175.8,1,6,,3.2697
traceB,fixed20,918,87.5,176.2,1,6,,3.2543
traceB,fixed20,919,86.6,176.2,1,6,,3.2382
traceB,fixed20,920,85.5,176.7,1,6,,3.2214
traceB,fixed20,921,96.5,176.6,1,6,,3.2039
traceB,fixed20,922,68.0,176.5,1,6,,3.1857
traceB,fixed20,923,84.8,176.2,1,6,,3.1669
traceB,fixed20,924,86.3,176.0,1,6,,3.1473
traceB,fixed20,925,85.3,176.2,1,6,,3.1272
traceB,fixed20,926,85.0,175.8,1,6,,3.1063
traceB,fixed20,927,78.3,176.7,1,6,,3.0848
traceB,fixed20,928,79.7,178.0,1,6,,3.0627
traceB,fixed20,929,88.7,176.5,1,6,,3.0399
traceB,fixed20,930,84.6,175.0,1,6,,3.0166
traceB,fixed20,931,88.9,175.5,1,6,,2.9926
traceB,fixed20,932,80.0,174.1,1,6,,2.9680
traceB,fixed20,933,77.7,176.4,1,6,,2.9428
traceB,fixed20,934,87.1,174.6,1,6,,2.9171
traceB,fixed20,935,81.4,175.3,1,6,,2.8907
traceB,fixed20,936,86.6,175.3,1,6,,2.8639
traceB,fixed20,937,92.2,176.1,1,6,,2.8364
traceB,fixed20,938,93.0,177.1,1,6,,2.8085
traceB,fixed20,939,71.5,175.4,1,6,,2.7800
traceB,fixed20,940,69.4,175.7,1,6,,2.7511
traceB,fixed20,941,70.7,175.6,1,6,,2.7216
traceB,fixed20,942,83.5,177.6,1,6,,2.6917
traceB,fixed20,943,81.6,176.5,1,6,,2.6613
traceB,fixed20,944,78.1,176.3,1,6,,2.6305
traceB,fixed20,945,90.1,177.9,1,6,,2.5992
traceB,fixed20,946,86.2,176.0,1,6,,2.5676
traceB,fixed20,947,84.8,178.7,1,6,,2.5356
traceB,fixed20,948,80.1,176.4,1,6,,2.5032
traceB,fixed20,949,77.8,176.5,1,6,,2.4704
traceB,fixed20,950,87.2,177.6,1,6,,2.4374
traceB,fixed20,951,85.5,179.1,1,6,,2.4040
traceB,fixed20,952,83.8,177.1,1,6,,2.3704
traceB,fixed20,953,82.1,177.5,1,6,,2.3365
traceB,fixed20,954,81.1,176.9,1,6,,2.3024
traceB,fixed20,955,84.2,176.1,1,6,,2.2681
traceB,fixed20,956,85.0,177.7,1,6,,2.2337
traceB,fixed20,957,88.4,180.2,1,6,,2.1991
traceB,fixed20,958,78.8,175.4,1,6,,2.1644
traceB,fixed20,959,78.5,175.9,1,6,,2.1296
traceB,fixed20,960,83.0,174.6,1,6,,2.0948
traceB,fixed20,961,84.2,175.5,1,6,,2.0600
traceB,fixed20,962,80.6,175.9,1,6,,2.0252
traceB,fixed20,963,69.6,175.1,1,6,,1.9906
traceB,fixed20,964,94.0,174.8,1,6,,1.9560
traceB,fixed20,965,73.7,173.6,1,6,,1.9216
traceB,fixed20,966,82.5,174.0,1,6,,1.8875
traceB,fixed20,967,86.0,175.1,1,6,,1.8536
traceB,fixed20,968,91.8,172.8,1,6,,1.8201
traceB,fixed20,969,80.1,175.0,1,6,,1.7870
traceB,fixed20,970,78.3,174.9,1,6,,1.7543
traceB,fixed20,971,83.1,175.2,1,6,,1.7221
traceB,fixed20,972,87.9,174.8,1,6,,1.6905
traceB,fixed20,973,76.1,174.0,1,6,,1.6596
traceB,fixed20,974,88.6,174.3,1,6,,1.6294
traceB,fixed20,975,98.1,176.3,1,6,,1.6001
traceB,fixed20,976,93.9,174.4,1,6,,1.5716
traceB,fixed20,977,74.9,175.6,1,6,,1.5441
traceB,fixed20,978,83.9,174.6,1,6,,1.5176
traceB,fixed20,979,72.2,176.4,1,6,,1.4924
traceB,fixed20,980,93.0,174.4,1,6,,1.4683
traceB,fixed20,981,71.3,174.3,1,6,,1.4457
traceB,fixed20,982,88.1,176.5,1,6,,1.4244
traceB,fixed20,983,88.1,174.8,1,6,,1.4047
traceB,fixed20,984,89.8,175.0,1,6,,1.3866
traceB,fixed20,985,94.6,176.5,1,6,,1.3703
traceB,fixed20,986,94.1,176.6,1,6,,1.3557
traceB,fixed20,987,93.8,176.7,1,6,,1.3431
traceB,fixed20,988,86.6,175.2,1,6,,1.3324
traceB,fixed20,989,83.0,177.3,1,6,,1.3237
traceB,fixed20,990,86.1,178.2,1,6,,1.3172
traceB,fixed20,991,74.7,177.0,1,6,,1.3127
traceB,fixed20,992,84.2,176.3,1,6,,1.3105
traceB,fixed20,993,81.9,177.4,1,6,,1.3104
traceB,fixed20,994,82.8,176.4,1,6,,1.3126
traceB,fixed20,995,85.5,175.4,1,6,,1.3169
traceB,fixed20,996,77.2,177.4,1,6,,1.3234
traceB,fixed20,997,79.2,176.4,1,6,,1.3321
traceB,fixed20,998,85.8,176.4,1,6,,1.3429
traceB,fixed20,999,93.2,175.4,1,6,,1.3557
traceB,bsf,0,89.1,1873.6,1,6,,1.6022
traceB,bsf,1,76.7,177.3,1,6,,1.5067
traceB,bsf,2,86.7,180.7,1,6,,1.3010
traceB,bsf,3,70.7,177.0,1,6,,1.0333
traceB,bsf,4,94.5,178.3,1,6,,0.7779
traceB,bsf,5,68.9,178.4,1,6,,0.6169
traceB,bsf,6,89.6,175.9,1,6,,0.4942
traceB,bsf,7,87.7,175.4,1,6,,0.3518
traceB,bsf,8,88.5,175.9,1,6,,0.2284
traceB,bsf,9,69.3,179.4,1,6,,0.1698
traceB,bsf,10,98.1,176.3,1,6,,0.1504
traceB,bsf,11,87.9,174.5,1,6,,0.1575
traceB,bsf,12,89.6,178.4,1,6,,0.1843
traceB,bsf,13,87.3,183.9,1,6,,0.1944
traceB,bsf,14,95.5,173.9,1,6,,0.1842
traceB,bsf,15,95.4,173.6,1,6,,0.1852
traceB,bsf,16,92.9,174.7,1,6,,0.2031
traceB,bsf,17,85.8,175.3,1,6,,0.1997
traceB,bsf,18,80.6,174.2,1,6,,0.1651
traceB,bsf,19,71.5,148.1,1,5,,0.1299
traceB,bsf,20,75.5,174.5,1,6,,0.1141
traceB,bsf,21,83.4,174.4,1,6,,0.1048
traceB,bsf,22,88.7,173.6,1,6,,0.0856
traceB,bsf,23,87.3,174.1,1,6,,0.0609
traceB,bsf,24,87.1,179.1,1,6,,0.0510
traceB,bsf,25,73.1,174.2,1,6,,0.0708
traceB,bsf,26,94.5,148.0,1,5,,0.1124
traceB,bsf,27,72.6,174.3,1,6,,0.1365
traceB,bsf,28,78.4,174.3,1,6,,0.1242
traceB,bsf,29,86.6,148.5,1,5,,0.1006
traceB,bsf,30,79.8,173.7,1,6,,0.0921
traceB,bsf,31,78.9,148.0,1,5,,0.0928
traceB,bsf,32,69.1,174.8,1,6,,0.0831
traceB,bsf,33,89.2,147.9,1,5,,0.0638
traceB,bsf,34,74.6,174.5,1,6,,0.0516
traceB,bsf,35,78.0,174.4,1,6,,0.0527
traceB,bsf,36,80.8,148.2,1,5,,0.0563
traceB,bsf,37,83.4,174.2,1,6,,0.0522
traceB,bsf,38,89.4,148.5,1,5,,0.0453
traceB,bsf,39,68.6,173.9,1,6,,0.0447
traceB,bsf,40,92.6,148.6,1,5,,0.0491
traceB,bsf,41,93.8,174.5,1,6,,0.0510
traceB,bsf,42,70.7,148.8,1,5,,0.0480
traceB,bsf,43,75.7,174.6,1,6,,0.0455
traceB,bsf,44,98.2,173.8,1,6,,0.0468
traceB,bsf,45,107.0,148.0,1,5,,0.0492
traceB,bsf,46,80.7,147.5,1,5,,0.0489
traceB,bsf,47,89.3,121.4,1,4,,0.0470
traceB,bsf,48,70.7,148.1,1,5,,0.0465
traceB,bsf,49,89.9,148.6,1,5,,0.0477
traceB,bsf,50,70.1,147.9,1,5,,0.0485
traceB,bsf,51,69.5,147.7,1,5,,0.0479
traceB,bsf,52,63.4,148.5,1,5,,0.0470
traceB,bsf,53,161.7,148.3,0,5,,0.0472
traceB,bsf,54,142.1,122.1,0,4,,0.0479
traceB,bsf,55,86.5,147.3,1,5,,0.0480
traceB,bsf,56,91.3,122.5,1,4,,0.0476
traceB,bsf,57,94.5,147.7,1,5,,0.0473
traceB,bsf,58,90.3,147.9,1,5,,0.0475
traceB,bsf,59,85.8,122.6,1,4,,0.0478
traceB,bsf,60,87.1,148.1,1,5,,0.0477
traceB,bsf,61,88.4,121.8,1,4,,0.0475
traceB,bsf,62,70.5,147.4,1,5,,0.0475
traceB,bsf,63,64.6,121.7,1,4,,0.0476
traceB,bsf,64,69.9,122.0,1,4,,0.0477
traceB,bsf,65,78.7,121.7,1,4,,0.0476
traceB,bsf,66,101.3,122.4,1,4,,0.0476
traceB,bsf,67,79.3,120.9,1,4,,0.0476
traceB,bsf,68,84.9,121.7,1,4,,0.0476
